"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.356046378E1,-1.844178140E-2,3.554283082E-2,3.502368927E-2
3.357062613E1,-2.565632761E-2,3.179104254E-2,2.264213562E-2
3.358078848E1,-2.580696344E-2,2.796592005E-2,1.044178009E-2
3.359095084E1,-1.647675037E-2,3.126090765E-2,-1.339340210E-2
3.360114371E1,-7.417663932E-3,4.185347632E-2,-1.789855957E-2
3.361130606E1,-2.219894528E-2,4.550275952E-2,-1.755809784E-2
3.362146842E1,-8.479490876E-3,5.656464025E-2,-3.104209900E-3
3.363163077E1,-4.478603601E-3,6.505386531E-2,2.764034271E-2
3.364179312E1,-2.939194441E-3,7.075610757E-2,2.243709564E-2
3.365195548E1,-1.542536914E-2,7.620743662E-2,3.129005432E-3
3.366211783E1,-2.037008107E-2,7.223773003E-2,-3.964424133E-3
3.367228018E1,-1.776704192E-2,4.724136740E-2,-1.099491119E-2
3.368244254E1,-1.521864533E-2,3.954184800E-2,-2.728652954E-2
3.369260489E1,-8.206591010E-3,2.296777070E-2,-1.019382477E-2
3.370276724E1,-2.063505352E-2,3.273132443E-2,3.261089325E-2
3.371292960E1,-3.300005198E-2,3.475278616E-2,5.330181122E-2
3.372309195E1,-5.213984847E-2,5.487235636E-2,3.354358673E-2
3.373325430E1,-3.991852701E-2,6.715364754E-2,1.173400879E-2
3.374344718E1,-3.742000461E-2,7.205320150E-2,1.634788513E-2
3.375360953E1,-5.712544918E-2,8.166076243E-2,2.077388763E-2
3.376377188E1,-5.366152525E-2,7.950052619E-2,-4.111385345E-2
3.377393424E1,-1.944451034E-2,6.655739248E-2,-1.302118301E-1
3.378409659E1,2.236934006E-2,5.565814674E-2,-1.018600464E-1
3.379425894E1,4.999126494E-2,5.081669986E-2,-1.030063629E-2
3.380442130E1,5.951493979E-3,4.428839684E-2,5.371379852E-2
3.381461417E1,-5.656573176E-2,1.611703634E-2,9.529304504E-2
3.382474600E1,-5.423907936E-2,2.087058127E-2,-3.381729126E-3
3.383490836E1,-1.413328946E-2,2.613343298E-2,-1.451206207E-1
3.384507071E1,8.709877729E-4,5.431813002E-2,-1.401605606E-1
3.385523306E1,-2.191676199E-2,7.219362259E-2,1.604080200E-3
3.386539542E1,-5.799426138E-2,8.588123322E-2,1.218900681E-1
3.387558829E1,-6.446948647E-2,9.867934883E-2,1.739931107E-1
3.388575064E1,-3.992527723E-2,8.848786354E-2,1.520128250E-1
3.389591300E1,-2.598020434E-2,6.478555501E-2,5.489444733E-2
3.390607535E1,-5.161747336E-3,4.052071273E-2,-4.059410095E-2
3.391623770E1,3.489077091E-3,7.011681795E-3,-8.950519562E-2
3.392640006E1,-6.236523390E-3,-2.071195841E-2,-7.619380951E-2
3.393656241E1,-3.128677607E-2,-2.145598829E-2,-2.521324158E-2
3.394672476E1,-5.296367407E-2,-1.013158262E-2,2.720546722E-2
3.395688712E1,-6.932500005E-2,3.139038384E-2,4.801368713E-2
3.396704947E1,-5.464810133E-2,5.562394857E-2,3.543186188E-2
3.397721182E1,-2.385659516E-2,1.055407375E-1,1.123523712E-2
3.398737418E1,1.378446817E-3,1.150082499E-1,-3.087997437E-3
3.399756705E1,1.648837328E-2,9.669761360E-2,-1.009082794E-2
3.400772940E1,1.689311862E-2,8.879031241E-2,-9.983062744E-3
3.401789176E1,1.961207390E-2,5.317518115E-2,-7.491111755E-3
3.402805411E1,1.079052687E-3,2.538920939E-2,2.092361450E-3
3.403821646E1,-7.593423128E-3,1.449595392E-2,2.571487427E-2
3.404837882E1,-1.135545969E-2,2.910932899E-2,3.949069977E-2
3.405854117E1,-1.018035412E-2,2.626171708E-2,4.355335236E-2
3.406870352E1,5.161285400E-3,3.702077270E-2,9.794235229E-3
3.407886588E1,-2.725747228E-2,3.070755303E-2,8.786010742E-2
3.408905875E1,-4.717841744E-2,3.084997833E-2,1.335010529E-1
3.409923674E1,-9.236454964E-3,5.139011145E-2,-3.432178497E-2
3.410939910E1,1.685813069E-2,5.803512037E-2,-2.084865570E-1
3.411956145E1,-2.662932873E-2,5.768832564E-2,-1.882505417E-1
3.412972380E1,-7.308456302E-2,5.978281796E-2,-6.694412231E-2
3.413988616E1,-6.725788116E-2,5.566428602E-2,3.335189819E-2
3.415004851E1,-3.731369972E-2,6.999428570E-2,9.890365601E-2
3.416021086E1,-1.002240181E-2,6.624001265E-2,9.949493408E-2
3.417037322E1,1.142801344E-2,5.664154887E-2,6.709003448E-2
3.418053557E1,3.174535930E-2,6.048737466E-2,5.888938904E-2
3.419069792E1,2.527199686E-2,3.772492707E-2,5.076503754E-2
3.420086028E1,-7.269769907E-3,3.411443532E-2,4.041767120E-2
3.421102263E1,-4.192610085E-2,3.295069933E-2,1.874923706E-3
3.422121550E1,-5.724391341E-2,3.938303888E-2,-1.946353912E-2
3.423137786E1,-4.375381768E-2,5.317673087E-2,-1.680755615E-2
3.424154021E1,-4.160463810E-2,6.701803207E-2,1.181602478E-2
3.425170256E1,-2.238065004E-2,5.698187649E-2,2.098083496E-3
3.426186492E1,-1.290120184E-2,6.365318596E-2,-2.634906769E-2
3.427202727E1,-6.062358618E-3,5.877672136E-2,-4.485034943E-2
3.428218962E1,5.347803235E-3,4.986946285E-2,-5.828094482E-2
3.429235198E1,-1.165752113E-2,4.878182709E-2,-4.783821106E-2
3.430251433E1,-2.815717459E-2,5.288907886E-2,-2.588844299E-2
3.431267668E1,-3.942269087E-2,4.064327478E-2,-8.917808533E-3
3.432283904E1,-4.329906404E-2,3.324437141E-2,5.346298218E-3
3.433300139E1,-3.295026720E-2,2.815426886E-2,4.253387451E-4
3.434316374E1,-1.576574147E-2,2.284587920E-2,7.408142090E-3
3.435335662E1,-2.257882059E-2,3.613203764E-2,1.901531219E-2
3.436351897E1,-2.711355686E-2,4.188026488E-2,1.397037506E-2
3.437368132E1,-2.226090431E-2,4.021880031E-2,1.830101013E-3
3.438384368E1,-2.219174802E-2,4.567429423E-2,-2.191352844E-2
3.439400603E1,-5.568444729E-3,5.604976416E-2,-1.681423187E-2
3.440416838E1,8.456826210E-3,6.164291501E-2,-2.603530884E-2
3.441433074E1,1.050934196E-3,6.737436354E-2,-2.562046051E-2
3.442449309E1,-8.535489440E-3,5.644045770E-2,-1.339244843E-2
3.443465544E1,-1.076330245E-2,4.319499433E-2,-6.130218506E-3
3.444481780E1,-2.233813703E-2,4.185801744E-2,-5.977630615E-3
3.445498015E1,-1.927399635E-2,2.646498382E-2,-8.242607117E-3
3.446514250E1,-1.859284937E-2,2.539665997E-2,-8.106231689E-3
3.447533538E1,-1.566638052E-2,2.438859642E-2,-5.653381348E-3
3.448549773E1,-2.474595606E-2,2.800615132E-2,2.758121490E-2
3.449566008E1,-2.920576930E-2,3.825561702E-2,6.256294250E-2
3.450582244E1,-3.594750166E-2,4.989987612E-2,6.852722168E-2
3.451598479E1,-4.241617024E-2,4.872378707E-2,5.871772766E-3
3.452614714E1,-2.959677577E-2,6.162686646E-2,-5.331611633E-2
3.453630950E1,-1.954303682E-2,4.646539688E-2,-5.238914490E-2
3.454647185E1,-4.580652714E-2,4.148730636E-2,2.909660339E-3
3.455663420E1,-4.609741271E-2,4.838360846E-2,1.686763763E-2
3.456679656E1,-1.136884093E-3,5.512616038E-2,-7.096004486E-2
3.457695891E1,3.702419996E-2,4.835893214E-2,-1.406049728E-1
3.458712126E1,4.232545197E-2,4.547140002E-2,-1.004028320E-1
3.459728362E1,2.812159061E-2,2.938979864E-2,-1.596736908E-2
3.460747649E1,-2.712602913E-2,1.720279455E-3,1.190156937E-1
3.461763884E1,-6.791710854E-2,6.362244487E-3,1.072578430E-1
3.462780120E1,-2.297230065E-2,3.596507013E-2,-6.489753723E-2
3.463796355E1,1.151689887E-2,5.395767093E-2,-1.891231537E-1
3.464812590E1,-5.225881934E-3,7.122078538E-2,-1.149921417E-1
3.465828826E1,-4.441291094E-2,7.784409821E-2,6.412124634E-2
3.466845061E1,-7.588417828E-2,8.178213239E-2,1.762161255E-1
3.467861296E1,-5.075670779E-2,6.751143932E-2,1.660223007E-1
3.468877532E1,-2.237096429E-2,5.825531483E-2,9.699821472E-2
3.469893767E1,-1.381883025E-2,2.420666814E-2,1.258850098E-2
3.470913054E1,-1.072272658E-3,6.897851825E-3,-6.329154968E-2
3.471929290E1,2.887859941E-3,-1.463606954E-2,-7.874774933E-2
3.472945525E1,-1.755146682E-2,-1.138693094E-2,-3.959178925E-2
3.473961760E1,-7.228857279E-2,2.553217113E-2,-1.293468475E-2
3.474977996E1,-9.082537889E-2,5.294415355E-2,-3.202438354E-3
3.475994231E1,-6.003440917E-2,7.564328611E-2,1.551628113E-3
3.477010466E1,-2.321395278E-2,1.077911258E-1,8.605957031E-3
3.478026702E1,1.511214674E-2,1.139245480E-1,6.028175354E-3
3.479042937E1,3.846791387E-2,9.451453388E-2,3.522872925E-3
3.480059172E1,1.893551648E-2,5.895946175E-2,1.289749146E-2
3.481075408E1,1.158188283E-2,2.433148026E-2,1.027679443E-2
3.482091643E1,-7.136002183E-3,2.082891762E-3,1.953125000E-2
3.483110930E1,-8.671611547E-3,5.747519433E-3,3.102111816E-2
3.484127165E1,-1.451767981E-2,1.579561085E-2,4.703044891E-2
3.485143401E1,-8.462190628E-3,3.908170015E-2,4.387474060E-2
3.486159636E1,9.435549378E-3,6.125798821E-2,7.691383362E-3
3.487175872E1,-1.587937772E-2,4.263781756E-2,7.150936127E-2
3.488192107E1,-4.300945997E-2,2.859608084E-2,1.363487244E-1
3.489208342E1,-2.406814694E-2,3.549973667E-2,2.759552002E-2
3.490224578E1,-4.379868507E-3,4.303239286E-2,-9.563255310E-2
3.491240813E1,-2.762021124E-2,5.763476342E-2,-5.838966370E-2
3.492257048E1,-7.236488163E-2,8.207978308E-2,-2.914047241E-2
3.493273284E1,-7.419487834E-2,1.141944975E-1,-7.367515564E-2
3.494289519E1,-6.847384572E-2,1.230348200E-1,-1.174182892E-1
3.495305754E1,-3.663459420E-2,1.042645574E-1,-1.107530594E-1
3.496321990E1,7.974267006E-3,7.448005676E-2,-1.042642593E-1
3.497338225E1,4.049104452E-2,4.257404804E-2,-6.707382202E-2
3.498354460E1,3.067368269E-2,1.218548696E-2,-6.934165955E-3
3.499373748E1,1.389935613E-3,-6.346909329E-3,4.745388031E-2
3.500389983E1,-2.727347612E-2,-9.660322219E-3,7.030391693E-2
3.501406218E1,-3.587627411E-2,-1.048688963E-2,8.340358734E-2
3.502422454E1,-3.425227106E-2,5.111590028E-3,1.152210236E-1
3.503438689E1,-4.415433109E-2,2.465689927E-2,1.346387863E-1
3.504454924E1,-3.972020745E-2,4.121240973E-2,1.111278534E-1
3.505471160E1,-3.068150580E-2,7.185574621E-2,5.492401123E-2
3.506487395E1,-1.242853701E-2,7.262875885E-2,-2.652168274E-3
3.507503630E1,7.923617959E-3,6.385070086E-2,-4.976367950E-2
3.508519866E1,4.625946283E-3,5.604934692E-2,-6.771659851E-2
3.509536101E1,-3.004059196E-3,4.257634282E-2,-7.363605499E-2
3.510555388E1,-2.431125939E-2,2.140238881E-2,-6.752204895E-2
3.511571623E1,-4.528352618E-2,8.906513453E-3,-4.967308044E-2
3.512587859E1,-5.680596828E-2,2.154409885E-3,-3.452205658E-2
3.513604094E1,-4.023337364E-2,1.262228191E-2,-1.481437683E-2
3.514620330E1,-2.218036354E-2,2.049815655E-2,2.823257446E-2
3.515636565E1,-2.097386122E-2,1.571728289E-2,6.110000610E-2
3.516652800E1,-1.696984470E-2,4.284757376E-2,8.864784241E-2
3.517669036E1,-1.007354259E-2,4.223677516E-2,7.549858093E-2
3.518685271E1,-1.708938181E-2,5.723437667E-2,8.206367493E-3
3.519701506E1,-9.835690260E-3,6.961013377E-2,-4.847431183E-2
3.520717742E1,-7.722616196E-3,6.599532068E-2,-7.817840576E-2
3.521737029E1,3.145515919E-3,2.795249224E-2,-6.713485718E-2
3.522753264E1,8.595392108E-3,2.435857058E-2,-2.085018158E-2
3.523769499E1,6.620585918E-3,1.406547427E-2,8.187294006E-3
3.524785735E1,-2.290949225E-3,2.014762163E-2,2.956390381E-2
3.525801970E1,-6.112486124E-3,2.311888337E-2,1.044273376E-2
3.526818206E1,-1.924525201E-2,1.360902190E-2,1.297760010E-2
3.527834441E1,-1.334564388E-2,1.301223040E-2,6.513690948E-2
3.528850676E1,-2.188153565E-2,2.072918415E-2,1.068134308E-1
3.529866912E1,-3.737977147E-2,2.900454402E-2,8.618450165E-2
3.530883147E1,-4.045809805E-2,5.713790655E-2,4.444122314E-3
3.531902434E1,-4.304155707E-2,5.149659514E-2,-6.162071228E-2
3.532918669E1,-2.206125855E-2,4.673564434E-2,-3.901863098E-2
3.533934905E1,-4.439857602E-2,2.336958051E-2,3.989791870E-2
3.534951140E1,-6.471796334E-2,2.352890372E-2,5.567169189E-2
3.535967375E1,-3.516133130E-2,5.164653063E-2,-8.460521698E-2
3.536983611E1,1.156675816E-2,5.220440030E-2,-2.034616470E-1
3.537999846E1,5.405771732E-2,3.864699602E-2,-1.995763779E-1
3.539016082E1,2.936893702E-2,1.042538881E-2,-2.302265167E-2
3.540032317E1,-4.826755822E-2,-1.806250215E-2,2.021837234E-1
3.541048552E1,-7.322859764E-2,-1.326763630E-2,1.017951965E-1
3.542064788E1,-3.302675486E-2,3.245708346E-2,-1.455507278E-1
3.543081023E1,1.726257801E-2,6.690624356E-2,-1.898031235E-1
3.544097258E1,5.697667599E-3,7.423359156E-2,2.194499969E-2
3.545113494E1,-4.215185344E-2,9.294846654E-2,2.297935486E-1
3.546132781E1,-7.414968312E-2,6.867259741E-2,1.833353043E-1
3.547149016E1,-6.143242121E-2,5.935031176E-2,3.091812134E-3
3.548165251E1,-3.488709033E-2,5.937170982E-2,-9.605407715E-2
3.549181487E1,-4.209697247E-3,4.190334678E-2,-7.768154144E-2
3.550197722E1,1.158685982E-2,4.546433687E-3,-1.472949982E-2
3.551213957E1,8.926823735E-3,3.697574139E-3,9.335517883E-3
3.552230193E1,-1.781398058E-2,-1.786202192E-3,-2.367687225E-2
3.553246428E1,-4.217110574E-2,-1.873821020E-3,-3.473091125E-2
3.554262664E1,-6.049081683E-2,3.389865160E-3,-2.186107635E-2
3.555278899E1,-5.077302456E-2,3.215327859E-2,1.915454865E-2
3.556295134E1,-2.376025915E-2,5.495133996E-2,4.278087616E-2
3.557311370E1,-1.258635521E-2,7.853537798E-2,3.286933899E-2
3.558327605E1,-1.956760883E-3,8.206790686E-2,1.835727692E-2
3.559346892E1,-3.087431192E-3,7.332959771E-2,1.720428467E-3
3.560363127E1,-3.758668900E-3,5.534937978E-2,-9.891510010E-3
3.561379363E1,-8.992627263E-3,4.480975866E-2,-4.733085632E-3
3.562395598E1,-9.416013956E-3,2.946037054E-2,3.100109100E-2
3.563411833E1,-2.414034307E-2,6.303071976E-3,5.902385712E-2
3.564428069E1,-7.864385843E-3,1.276701689E-2,1.309680939E-2
3.565444304E1,6.036102772E-3,1.074337959E-2,-5.794525146E-3
3.566460540E1,-1.811611652E-2,7.613956928E-3,1.172304153E-1
3.567476775E1,-4.154925048E-2,-2.067565918E-3,4.630279541E-2
3.568493010E1,-1.170510054E-2,-1.023906469E-2,-1.744775772E-1
3.569509246E1,2.089343965E-2,2.589923143E-2,-2.021026611E-1
3.570528533E1,7.850527763E-4,4.653269053E-2,-3.077411652E-2
3.571544768E1,-5.091914535E-2,3.595936298E-2,7.359981537E-2
3.572561003E1,-4.576662183E-2,3.588265181E-2,5.330181122E-2
3.573577239E1,-4.535485804E-2,5.338215828E-2,7.339477539E-3
3.574593474E1,-3.267470002E-2,5.592027307E-2,-2.130222321E-2
3.575609709E1,-1.059681177E-3,6.539505720E-2,-1.871490479E-2
3.576625945E1,1.084962487E-2,4.651880264E-2,2.760887146E-3
3.577642180E1,-6.148144603E-3,2.759152651E-2,4.267597198E-2
3.578658415E1,-2.290983498E-2,-1.291602850E-3,2.980995178E-2
3.579674651E1,-2.951633930E-2,-9.352266788E-3,-3.478240967E-2
3.580690886E1,-4.029272497E-2,8.161455393E-3,-7.700824738E-2
3.581707122E1,-3.184668720E-2,2.752688527E-2,-3.814220428E-2
3.582723357E1,-2.625237405E-2,5.290535092E-2,4.015636444E-2
3.583742644E1,-3.542512655E-2,6.662061810E-2,5.791091919E-2
3.584758879E1,-3.272654116E-2,4.773116112E-2,2.811336517E-2
3.585775115E1,-2.748221159E-2,4.927921295E-2,1.219749451E-3
3.586791350E1,-5.327507854E-3,3.406772017E-2,-6.322860718E-3
3.587807585E1,-8.774489164E-3,4.286906123E-2,-1.900672913E-3
3.588823821E1,-2.078014612E-2,4.716038704E-2,4.673004150E-5
3.589840056E1,-1.995047927E-2,4.951712489E-2,-1.680278778E-2
3.590856291E1,-3.039377928E-2,2.384972572E-2,-2.156639099E-2
3.591872527E1,-2.203407884E-2,2.499517798E-2,-1.680564880E-2
3.592888762E1,-3.124649823E-2,1.925164461E-2,-2.603530884E-3
3.593904998E1,-2.711048722E-2,1.594698429E-2,6.599426270E-3
3.594924285E1,-1.179997623E-2,4.102191329E-2,6.157875061E-3
3.595940520E1,-1.102153957E-2,4.174241424E-2,8.102416992E-3
3.596956755E1,-1.716555655E-2,5.409932137E-2,1.715373993E-2
3.597972991E1,-2.046924829E-2,7.305139303E-2,1.419162750E-2
3.598989226E1,-2.597704530E-2,7.985696197E-2,-1.001167297E-2
3.600005461E1,-3.072857857E-3,7.971702516E-2,-1.238822937E-2
3.601021697E1,-4.416868091E-3,6.815521419E-2,-1.005744934E-2
3.602037932E1,3.206551075E-3,6.688366830E-2,-6.818771362E-4
3.603054167E1,-1.372322440E-3,4.697121680E-2,1.496315002E-3
3.604070403E1,-8.286029100E-3,3.486035764E-2,-1.288127899E-2
3.605086638E1,-1.029168069E-2,3.033897281E-2,-2.703475952E-2
3.606102873E1,-1.922664046E-2,3.113035858E-2,-3.860092163E-2
3.607119109E1,-1.853044331E-2,2.762538195E-2,-1.910781860E-2
3.608135344E1,-2.522999048E-2,2.881874144E-2,1.653289795E-2
3.609151580E1,-3.216436505E-2,4.830195010E-2,4.915904999E-2
3.610170867E1,-3.661452234E-2,5.696518719E-2,4.344654083E-2
3.611187102E1,-2.429749072E-2,5.027687550E-2,4.256725311E-2
3.612203337E1,-2.173274755E-2,5.000589788E-2,4.644298553E-2
3.613219573E1,-4.557769001E-2,5.131871253E-2,3.366756439E-2
3.614235808E1,-4.109355807E-2,6.650985777E-2,-4.752063751E-2
3.615252043E1,-3.614604473E-3,5.871590227E-2,-1.532163620E-1
3.616268279E1,3.133493662E-2,3.875568509E-2,-1.411085129E-1
3.617284514E1,4.918947816E-2,4.186394066E-2,-5.838966370E-2
3.618300749E1,1.154245436E-2,3.366178274E-2,4.177856445E-2
3.619316985E1,-3.562641144E-2,1.785836369E-2,1.354579926E-1
3.620333220E1,-5.114543438E-2,2.232593670E-2,5.494213104E-2
3.621352507E1,-1.386913657E-2,6.664019078E-2,-1.162710190E-1
3.622368743E1,1.082192361E-2,8.807290345E-2,-1.449317932E-1
3.623384978E1,-3.014805913E-2,8.533091843E-2,-3.372287750E-2
3.624401213E1,-8.629091084E-2,9.358761460E-2,9.671401978E-2
3.625417449E1,-8.226494491E-2,9.677106887E-2,1.374349594E-1
3.626433684E1,-5.286563933E-2,7.508080453E-2,1.113901138E-1
3.627449919E1,-2.275605500E-2,5.691345409E-2,2.197742462E-2
3.628466155E1,-4.003942013E-4,4.066878557E-2,-5.872154236E-2
3.629482390E1,1.386970282E-2,2.463896945E-2,-9.791278839E-2
3.630498625E1,1.638939977E-2,-7.164914161E-3,-7.257938385E-2
3.631514861E1,-8.506968617E-3,-5.074817687E-3,-7.486343384E-3
3.632531096E1,-4.854093492E-2,1.126609370E-2,3.515243530E-2
3.633550383E1,-6.846803427E-2,1.740849763E-2,4.641437531E-2
3.634566619E1,-5.949850380E-2,4.931940883E-2,4.098033905E-2
3.635582854E1,-4.151639342E-2,8.788613230E-2,1.673221588E-2
3.636599089E1,-9.958460927E-3,1.120319217E-1,7.081031799E-3
3.637615325E1,1.116162539E-2,1.104351729E-1,-4.833221436E-3
3.638631560E1,1.264096797E-2,1.026768461E-1,-4.683494568E-3
3.639647795E1,1.406390965E-2,8.885736018E-2,-9.221076965E-3
3.640664031E1,1.340270042E-3,5.243833363E-2,-1.374244690E-2
3.641680266E1,-1.642242074E-3,2.887576818E-2,1.016330719E-2
3.642696501E1,-1.181879640E-2,2.457913756E-2,1.711654663E-2
3.643712737E1,-2.174326777E-2,2.463105321E-2,1.685619354E-2
3.644732024E1,-1.701164246E-2,3.380635381E-2,7.190704346E-3
3.645748259E1,-4.071953893E-2,4.258085787E-2,9.002208710E-2
3.646764494E1,-5.433681607E-2,4.076911509E-2,1.593446732E-1
3.647780730E1,-2.412082255E-2,4.490405321E-2,2.424716949E-2
3.648796965E1,2.772295475E-2,5.608262122E-2,-1.626625061E-1
3.649813201E1,1.828372478E-4,5.980670452E-2,-1.998424530E-1
3.650829436E1,-4.506979883E-2,5.420246720E-2,-1.113510132E-1
3.651845671E1,-7.170920074E-2,3.855223954E-2,-1.024246216E-2
3.652861907E1,-5.536037683E-2,6.124784052E-2,6.076908112E-2
3.653878142E1,-3.178636730E-2,7.090018690E-2,8.575820923E-2
3.654894377E1,-1.784905791E-3,6.979960203E-2,7.720375061E-2
3.655910613E1,1.051808894E-2,7.480584085E-2,9.013652802E-2
3.656929900E1,1.738920808E-2,5.992084742E-2,9.104633331E-2
3.657946135E1,3.229975700E-4,3.971321881E-2,8.716678619E-2
3.658962370E1,-1.387582719E-2,3.114111722E-2,2.192783356E-2
3.659978606E1,-2.071531117E-2,2.282340825E-2,-3.745841980E-2
3.660994841E1,-3.212970495E-2,2.697825432E-2,-4.853343964E-2
3.662011077E1,-2.416184545E-2,3.643982112E-2,-3.815078735E-2
3.663027312E1,-2.062200010E-2,4.613961279E-2,-1.625347137E-2
3.664043547E1,-2.622963488E-2,5.573888123E-2,-6.529808044E-3
3.665059783E1,-2.888998389E-2,6.750978529E-2,-6.382942200E-3
3.666076018E1,-2.177536488E-2,7.477061450E-2,-2.034091949E-2
3.667092253E1,-3.124545515E-2,7.515797019E-2,-2.230930328E-2
3.668108489E1,-2.856703103E-2,7.368311286E-2,-5.521774292E-4
3.669124724E1,-3.991241753E-2,6.782552600E-2,6.645202637E-3
3.670144011E1,-4.112194479E-2,4.111632705E-2,2.317047119E-2
3.671160247E1,-4.199583828E-2,5.038303137E-2,2.281284332E-2
3.672176482E1,-3.556488454E-2,3.833231330E-2,2.959156036E-2
3.673192717E1,-2.889791131E-2,2.891397476E-2,7.908821106E-3
3.674208953E1,-1.759743690E-2,1.738104224E-2,-1.576805115E-2
3.675225188E1,-1.359930634E-2,2.756905556E-2,-2.490329742E-2
3.676241423E1,-7.571607828E-3,4.287025332E-2,-3.153228760E-2
3.677257659E1,-6.655663252E-3,6.091821194E-2,-3.332519531E-2
3.678273894E1,-8.185923100E-3,7.443466783E-2,-2.094173431E-2
3.679290129E1,-1.199020445E-2,8.332714438E-2,-4.079818726E-3
3.680306365E1,-6.245478988E-3,8.049398661E-2,-1.681327820E-3
3.681322600E1,4.287570715E-3,7.527172565E-2,-3.993988037E-3
3.682338835E1,1.228816807E-2,5.832415819E-2,3.176689148E-3
3.683358122E1,1.374259591E-3,4.625427723E-2,3.108024597E-3
3.684374358E1,-1.889765263E-2,3.906923532E-2,7.648468018E-4
3.685390593E1,-2.214419842E-2,3.674602509E-2,5.470275879E-3
3.686406828E1,-2.539901435E-2,3.925064206E-2,3.007888794E-3
3.687423064E1,-9.780541062E-3,5.587726831E-2,-1.771926880E-3
3.688439299E1,-1.584306359E-2,4.863953590E-2,2.904415131E-2
3.689455535E1,-1.717582345E-2,5.784800649E-2,4.509925842E-2
3.690471770E1,-3.250256181E-2,4.978045821E-2,3.724193573E-2
3.691488005E1,-4.989273846E-2,5.568695068E-2,-1.771259308E-2
3.692504241E1,-3.617137671E-2,4.963469505E-2,-4.335975647E-2
3.693520476E1,-3.022155166E-2,4.405248165E-2,-2.125835419E-2
3.694539763E1,-5.114400387E-2,5.523884296E-2,2.631282806E-2
3.695555998E1,-2.938316762E-2,6.844684482E-2,-1.445102692E-2
3.696572234E1,9.146228433E-3,6.759136915E-2,-8.751964569E-2
3.697588469E1,3.387470543E-2,4.656431079E-2,-7.886886597E-2
3.698604704E1,3.236021101E-2,2.206453681E-2,-2.092361450E-2
3.699620940E1,-1.271039248E-2,1.014313102E-2,1.244354248E-2
3.700637175E1,-6.783933938E-2,1.705062389E-2,4.759311676E-2
3.701653411E1,-5.139657855E-2,3.986364603E-2,-2.424716949E-2
3.702669646E1,1.206797361E-2,6.273299456E-2,-1.468629837E-1
3.703685881E1,3.598095477E-2,8.896145225E-2,-1.585559845E-1
3.704702117E1,-1.301497221E-3,9.990903735E-2,-1.418590546E-2
3.705718352E1,-6.305173039E-2,1.014374495E-1,1.369981766E-1
3.706734587E1,-8.252525330E-2,8.265632391E-2,1.959180832E-1
3.707753874E1,-5.431923270E-2,6.641155481E-2,1.735811234E-1
3.708770110E1,-2.261696756E-2,6.697434187E-2,8.551502228E-2
3.709786345E1,2.027259767E-2,4.729858041E-2,-1.750564575E-2
3.710802581E1,3.406581283E-2,4.414871335E-2,-6.906890869E-2
3.711818816E1,2.283625305E-2,1.785534620E-2,-1.567840576E-3
3.712835051E1,-2.691230178E-2,1.108869910E-2,9.545707703E-2
3.713851286E1,-1.010396481E-1,-2.694427967E-2,1.199598312E-1
3.714867522E1,-1.459296942E-1,-3.198423982E-2,5.183601379E-2
3.715883757E1,-1.487181485E-1,-2.715134621E-2,-6.707191467E-2
3.716899993E1,-1.147655845E-1,1.243460178E-2,-1.557044983E-1
3.717916228E1,-7.279409468E-2,5.868664384E-2,-1.767330170E-1
3.718935515E1,-1.303881407E-2,1.139379144E-1,-1.288700104E-1
3.719951750E1,5.507808924E-2,1.203232110E-1,-2.525711060E-2
3.720967986E1,1.367352903E-2,9.609034657E-2,7.420444489E-2
3.721984221E1,-1.422317326E-2,6.888625026E-2,1.318941116E-1
3.723000456E1,-4.319235682E-2,4.727408290E-2,1.272430420E-1
3.724016692E1,-4.316571355E-2,2.196800709E-2,9.202480316E-2
